NOME,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,PEDRA,PONTO_VIRADA,FASE,ANO,DEFASAGEM,NIVEL_IDEAL
ALUNO-644,9.163,10.0,9.4,10.0,10.0,5.0,8.5,9.7,Topázio,1.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-645,6.633,5.0,5.3,6.7,10.0,7.5,7.5,6.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-646,7.396,5.0,6.6,7.9,9.0,7.5,7.7,7.8,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-647,3.868,5.0,0.0,1.7,9.5,5.0,7.3,4.3,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-653,6.942,10.0,4.9,5.8,9.0,7.5,7.5,7.0,Ametista,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-657,8.046,5.0,8.5,6.3,9.5,7.5,9.0,10.0,Ametista,1.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-658,5.615,5.0,2.8,4.2,9.5,7.5,7.8,6.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-659,5.348,10.0,1.3,3.6,8.3,7.5,7.8,5.1,Quartzo,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-660,5.336,5.0,5.3,4.7,8.3,0.0,7.9,6.0,Quartzo,0.0,5.0,2021,-2.0,Nível 7 (3o EM)
ALUNO-663,5.479,10.0,3.3,2.9,7.8,7.5,6.7,5.2,Quartzo,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-664,8.681,5.0,9.3,8.6,10.0,7.5,8.8,9.9,Topázio,1.0,5.0,2021,-1.0,Nível 6 (2o EM)
ALUNO-668,6.722,10.0,4.5,5.8,8.0,7.5,7.5,6.8,Ágata,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-670,7.872,5.0,7.9,7.5,7.9,7.5,9.2,9.2,Ametista,1.0,6.0,2021,-1.0,Nível 7 (3o EM)
ALUNO-671,7.963,5.0,7.4,9.6,9.0,6.3,8.3,8.5,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-672,5.411,5.0,2.3,3.3,9.5,7.5,7.7,6.6,Quartzo,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-675,4.6,10.0,0.0,2.8,8.3,7.5,7.5,3.6,Quartzo,0.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-681,6.842,5.0,6.6,6.3,8.5,6.9,7.3,7.5,Ágata,0.0,2.0,2021,-2.0,Nível 4 (9o ano)
ALUNO-682,8.04,5.0,7.3,9.6,8.0,7.5,8.1,9.1,Ametista,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-685,6.048,5.0,4.7,5.0,8.5,6.3,7.2,7.1,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-686,6.917,5.0,6.5,5.8,9.5,7.5,7.5,7.5,Ametista,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-687,5.101,5.0,2.0,5.0,6.7,7.5,7.3,5.3,Quartzo,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-688,7.738,5.0,8.3,9.7,8.3,5.6,7.8,7.3,Ametista,0.0,7.0,2021,-1.0,Nível 8 (Universitários)
ALUNO-689,7.908,5.0,7.9,9.2,8.5,7.5,7.5,8.3,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-690,6.042,5.0,4.9,8.3,9.0,0.0,7.5,6.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-693,6.675,5.0,5.9,5.0,8.5,7.5,7.5,8.3,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-694,8.665,10.0,7.3,10.0,9.5,7.5,7.8,8.7,Topázio,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-695,8.263,5.0,7.1,10.0,10.0,7.5,7.5,9.3,Topázio,1.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-698,7.294,5.0,7.2,8.1,7.9,5.6,8.1,7.9,Ametista,0.0,6.0,2021,-1.0,Nível 7 (3o EM)
ALUNO-700,6.197,5.0,4.9,4.6,9.5,7.5,7.5,6.8,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-703,7.106,5.0,6.3,6.7,9.2,7.5,7.5,7.9,Ametista,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-706,7.213,5.0,6.9,6.3,10.0,7.5,7.7,7.8,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-707,6.814,2.5,5.4,7.1,9.5,7.5,7.5,8.1,Ágata,0.0,2.0,2021,-3.0,Nível 5 (1o EM)
ALUNO-708,7.286,5.0,5.1,9.2,9.0,7.5,8.3,7.2,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-709,7.449,5.0,5.8,8.3,8.5,7.5,8.5,8.4,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-710,8.713,10.0,8.3,9.2,9.5,7.5,8.3,8.4,Topázio,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-713,5.129,5.0,2.6,6.3,0.0,6.9,8.1,6.8,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-716,6.911,10.0,4.5,6.3,8.5,7.5,7.5,7.1,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-717,5.494,5.0,3.3,4.7,8.8,7.5,7.1,5.3,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-721,5.029,5.0,2.5,3.8,9.5,5.6,6.7,5.5,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-722,8.271,5.0,6.9,10.0,10.0,7.5,8.1,9.2,Topázio,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-725,2.767,5.0,0.0,0.4,0.0,7.5,7.5,3.4,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-726,5.981,10.0,3.4,4.2,8.4,7.5,7.2,5.7,Ágata,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-729,5.686,5.0,5.8,3.9,6.7,7.5,7.5,5.4,Ágata,0.0,4.0,2021,-1.0,Nível 5 (1o EM)
ALUNO-730,5.69,5.0,5.8,4.4,8.3,5.0,7.3,5.3,Ágata,0.0,5.0,2021,-1.0,Nível 6 (2o EM)
ALUNO-732,7.765,10.0,8.0,6.4,7.9,7.5,8.1,7.7,Ametista,0.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-733,6.89,10.0,4.4,6.4,8.8,6.3,7.7,7.3,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-736,5.113,10.0,3.6,5.0,9.0,0.0,2.5,6.2,Quartzo,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-737,7.431,5.0,6.9,7.1,9.0,7.5,8.5,8.1,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-738,8.042,10.0,8.1,7.8,9.2,6.3,7.5,7.9,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-739,8.085,5.0,7.6,8.1,9.2,8.8,8.1,9.2,Ametista,1.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-740,6.421,5.0,4.2,5.8,9.0,7.5,7.5,7.6,Ágata,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-741,7.002,10.0,6.2,4.4,8.8,7.5,8.0,7.3,Ametista,0.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-742,7.36,10.0,6.8,6.1,7.5,7.5,7.7,7.5,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-743,8.061,10.0,6.4,8.8,10.0,5.0,7.9,8.7,Ametista,0.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-746,9.107,10.0,9.3,8.8,9.0,8.8,8.5,9.4,Topázio,1.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-747,8.675,10.0,7.4,8.9,8.8,7.5,9.2,9.3,Topázio,1.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-748,7.985,5.0,6.4,10.0,10.0,7.5,7.8,8.3,Ametista,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-749,6.508,5.0,7.6,5.0,6.3,7.5,7.5,6.8,Ágata,0.0,4.0,2021,-1.0,Nível 5 (1o EM)
ALUNO-753,4.785,10.0,0.8,2.5,8.3,7.5,7.2,4.1,Quartzo,0.0,4.0,2021,1.0,Nível 3 (7o e 8o ano)
ALUNO-755,6.872,10.0,6.8,4.7,7.1,6.9,7.8,7.0,Ágata,0.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-757,5.421,5.0,2.9,5.3,7.9,7.5,7.3,5.1,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-758,6.983,5.0,6.5,5.4,8.5,7.5,8.3,8.3,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-760,7.36,10.0,6.8,5.8,8.0,7.5,7.8,7.5,Ametista,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-763,6.546,5.0,3.2,7.1,7.5,7.5,7.9,8.5,Ágata,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-766,7.44,5.0,6.5,7.5,9.2,7.5,7.8,8.4,Ametista,0.0,5.0,2021,-1.0,Nível 6 (2o EM)
ALUNO-768,8.065,5.0,8.4,9.2,8.3,6.3,8.1,8.9,Ametista,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-769,8.401,10.0,8.5,7.2,9.6,7.5,7.7,8.9,Topázio,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-773,8.921,5.0,8.9,10.0,9.5,7.5,9.8,9.8,Topázio,1.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-775,9.211,10.0,8.9,10.0,9.5,7.5,8.1,9.6,Topázio,1.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-776,5.424,5.0,3.9,4.2,7.9,7.5,6.9,5.4,Quartzo,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-777,5.5,2.5,4.3,3.8,8.0,7.5,7.5,6.8,Quartzo,0.0,2.0,2021,-3.0,Nível 5 (1o EM)
ALUNO-781,5.45,10.0,3.3,3.1,8.8,7.5,6.7,4.4,Quartzo,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-783,6.118,5.0,3.6,4.6,7.5,7.5,8.3,8.3,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-784,8.533,5.0,7.9,9.2,9.5,8.8,8.5,9.7,Topázio,1.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-786,5.341,5.0,3.3,6.1,7.1,5.0,7.2,5.1,Quartzo,0.0,5.0,2021,-2.0,Nível 7 (3o EM)
ALUNO-790,8.65,10.0,7.5,8.3,10.0,7.5,8.8,9.3,Topázio,1.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-792,5.531,5.0,4.1,5.8,6.3,5.0,7.5,5.8,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-793,6.506,5.0,3.9,7.9,8.0,7.5,7.3,6.8,Ágata,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-794,7.211,2.5,8.2,7.5,7.9,6.3,7.9,8.1,Ametista,0.0,3.0,2021,-3.0,Nível 6 (2o EM)
ALUNO-796,5.943,10.0,2.3,6.7,8.3,7.5,7.3,4.2,Ágata,0.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-797,2.468,2.5,0.0,0.4,0.0,6.3,6.9,4.1,Quartzo,0.0,2.0,2021,-4.0,Nível 6 (2o EM)
ALUNO-798,7.25,5.0,6.5,7.5,9.2,7.5,7.5,7.7,Ametista,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-802,9.046,10.0,7.9,10.0,9.5,7.5,8.8,9.4,Topázio,1.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-803,7.133,5.0,6.6,6.7,8.5,7.5,8.8,7.5,Ametista,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-805,6.993,10.0,5.1,5.8,8.5,7.5,8.1,6.9,Ametista,0.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-807,9.176,10.0,9.1,10.0,10.0,5.0,9.0,9.8,Topázio,1.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-809,4.769,5.0,0.0,2.5,10.0,7.5,7.2,6.5,Quartzo,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-811,7.196,5.0,6.3,8.3,8.0,7.5,7.5,7.3,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-812,8.075,5.0,7.1,10.0,10.0,7.5,7.5,8.3,Ametista,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-813,7.275,10.0,3.9,7.5,9.0,7.5,7.7,7.8,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-814,6.231,5.0,4.4,5.0,7.9,7.5,7.9,7.6,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-817,7.549,2.5,7.6,7.5,9.0,7.5,7.9,9.2,Ametista,1.0,2.0,2021,-3.0,Nível 5 (1o EM)
ALUNO-818,6.958,10.0,4.4,6.7,8.0,7.5,7.5,7.3,Ametista,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-820,8.073,10.0,8.2,6.1,8.8,7.5,8.6,8.7,Ametista,0.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-822,8.758,10.0,6.6,10.0,9.5,7.5,8.1,9.7,Topázio,1.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-823,7.207,10.0,3.9,7.1,8.5,7.5,7.9,8.1,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-824,7.76,5.0,4.9,10.0,9.0,7.5,8.1,9.1,Ametista,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-825,4.286,5.0,1.2,2.8,7.9,6.3,6.3,4.8,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-826,4.186,5.0,1.0,2.5,0.0,7.5,7.9,7.2,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-827,6.733,5.0,6.0,5.0,9.0,7.5,7.5,8.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-828,7.482,5.0,7.3,7.5,9.2,7.5,8.1,7.7,Ametista,0.0,5.0,2021,-1.0,Nível 6 (2o EM)
ALUNO-829,6.418,10.0,3.6,3.9,10.0,7.5,7.3,7.2,Ágata,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-830,8.506,10.0,7.9,7.8,10.0,7.5,8.8,8.8,Topázio,0.0,5.0,2021,1.0,Nível 4 (9o ano)
ALUNO-831,7.351,5.0,3.6,10.0,9.5,7.5,7.7,8.3,Ametista,0.0,1.0,2021,-2.0,Nível 3 (7o e 8o ano)
ALUNO-833,5.825,5.0,4.4,8.3,8.5,4.4,2.5,6.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-834,5.506,5.0,5.8,3.1,6.7,6.9,7.3,5.7,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-835,4.335,5.0,1.6,5.4,0.0,5.6,7.8,5.4,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-838,6.315,10.0,5.3,7.2,7.5,2.5,7.7,5.2,Ágata,0.0,6.0,2021,0.0,Nível 6 (2o EM)
ALUNO-840,6.598,5.0,6.6,8.3,9.0,4.4,5.3,6.2,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-843,6.644,5.0,7.3,7.2,7.1,5.6,6.9,6.5,Ágata,0.0,6.0,2021,-1.0,Nível 7 (3o EM)
ALUNO-845,5.683,10.0,4.5,4.4,8.8,4.4,6.0,4.9,Ágata,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-848,6.85,5.0,4.9,7.9,8.5,7.5,8.1,6.8,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-849,7.444,10.0,4.6,8.3,7.5,8.1,7.9,7.6,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-850,8.151,10.0,6.6,7.5,9.2,7.5,8.1,9.3,Ametista,1.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-851,7.713,5.0,4.8,9.6,9.5,7.5,8.1,9.2,Ametista,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-855,6.243,5.0,2.8,7.1,8.0,7.5,7.9,7.1,Ágata,0.0,2.0,2021,-2.0,Nível 4 (9o ano)
ALUNO-858,8.586,10.0,6.2,10.0,9.5,7.5,7.7,9.4,Topázio,1.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-860,7.069,5.0,7.2,5.0,8.8,7.5,8.3,8.4,Ametista,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-861,7.724,5.0,7.7,8.3,9.2,7.5,7.7,7.9,Ametista,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-862,7.99,5.0,6.5,9.6,9.0,7.5,8.1,9.1,Ametista,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-865,8.396,5.0,7.3,10.0,9.5,7.5,8.1,9.7,Topázio,1.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-866,8.846,10.0,8.4,10.0,8.5,7.5,7.7,9.0,Topázio,1.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-867,4.088,5.0,1.7,2.1,0.0,8.1,6.9,6.7,Quartzo,0.0,1.0,2021,-2.0,Nível 3 (7o e 8o ano)
ALUNO-868,8.081,10.0,7.0,8.3,9.0,7.5,7.8,7.9,Ametista,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-871,6.258,5.0,2.9,6.7,8.5,7.5,7.5,7.5,Ágata,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-872,4.451,10.0,2.9,2.2,6.7,5.0,5.2,3.7,Quartzo,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-873,5.864,5.0,1.5,5.8,10.0,7.5,7.9,6.8,Ágata,0.0,1.0,2021,-2.0,Nível 3 (7o e 8o ano)
ALUNO-874,6.192,10.0,2.7,6.7,7.1,6.9,7.2,6.1,Ágata,0.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-875,8.069,5.0,7.1,10.0,8.0,7.5,8.4,8.8,Ametista,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-877,6.379,5.0,1.9,7.5,7.4,7.5,8.1,8.5,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-878,7.083,5.0,6.7,6.7,9.0,7.5,5.6,8.5,Ametista,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-884,4.511,5.0,2.1,3.9,7.9,0.0,7.5,6.4,Quartzo,0.0,5.0,2021,-2.0,Nível 7 (3o EM)
ALUNO-885,7.772,10.0,3.9,8.3,10.0,7.5,8.1,8.8,Ametista,0.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-886,8.544,10.0,7.1,10.0,9.5,7.5,7.8,8.3,Topázio,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-889,7.933,5.0,8.3,8.3,8.5,7.5,7.5,8.8,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-890,6.058,10.0,2.3,5.3,10.0,7.5,7.2,5.4,Ágata,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-892,7.411,5.0,6.9,9.6,7.0,5.6,8.3,7.6,Ametista,0.0,1.0,2021,-2.0,Nível 3 (7o e 8o ano)
ALUNO-897,5.135,5.0,4.3,3.3,7.9,6.9,6.7,4.8,Quartzo,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-899,8.092,10.0,7.9,7.1,8.0,7.5,7.5,9.0,Ametista,1.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-900,5.835,5.0,5.4,5.6,7.9,7.5,7.3,4.4,Ágata,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-902,7.273,5.0,5.4,10.0,8.5,7.5,7.8,6.6,Ametista,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-903,9.069,10.0,8.3,10.0,9.0,7.5,8.1,9.7,Topázio,1.0,1.0,2021,0.0,Nível 1 (4o ano)
ALUNO-904,7.144,10.0,5.9,5.6,9.2,7.5,7.5,7.2,Ametista,0.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-905,6.133,5.0,3.5,5.8,9.5,7.5,7.5,6.6,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-906,8.632,10.0,6.8,9.2,9.6,7.5,7.7,9.9,Topázio,1.0,5.0,2021,0.0,Nível 5 (1o EM)
ALUNO-907,5.364,10.0,3.1,3.8,0.0,7.5,7.3,7.6,Quartzo,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-909,6.082,5.0,3.1,5.4,9.5,7.5,7.3,7.2,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-910,6.772,5.0,5.0,7.8,8.8,7.5,7.5,6.7,Ágata,0.0,6.0,2021,-1.0,Nível 7 (3o EM)
ALUNO-911,6.239,5.0,5.1,6.9,6.7,5.0,7.5,7.0,Ágata,0.0,4.0,2021,-2.0,Nível 6 (2o EM)
ALUNO-914,5.061,5.0,4.6,2.9,0.0,7.5,7.7,7.7,Quartzo,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-916,8.866,10.0,7.8,9.7,8.3,7.5,9.2,9.3,Topázio,1.0,4.0,2021,0.0,Nível 4 (9o ano)
ALUNO-919,6.517,10.0,5.5,3.9,7.5,7.5,7.8,6.8,Ágata,0.0,6.0,2021,0.0,Nível 6 (2o EM)
ALUNO-922,7.475,10.0,5.6,6.7,8.5,6.3,8.5,8.5,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-923,5.91,5.0,3.9,8.3,8.0,5.0,6.6,5.0,Ágata,0.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-926,7.219,5.0,6.9,7.9,9.0,5.0,7.5,8.1,Ametista,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-927,7.247,5.0,4.7,8.8,7.4,7.5,8.1,8.8,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-930,8.355,5.0,9.0,8.3,10.0,7.5,8.0,9.3,Topázio,1.0,5.0,2021,-1.0,Nível 6 (2o EM)
ALUNO-931,7.757,5.0,6.6,9.6,8.5,6.9,8.3,8.2,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-932,7.289,10.0,6.4,5.8,10.0,7.5,7.1,6.9,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-937,8.581,10.0,8.3,8.3,10.0,7.5,8.1,8.4,Topázio,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-938,6.883,5.0,6.0,7.5,8.8,6.3,7.9,7.0,Ágata,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-939,6.469,5.0,7.4,5.0,9.2,4.4,9.1,6.2,Ágata,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-940,6.557,5.0,2.9,8.3,8.5,7.5,7.9,7.1,Ágata,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-944,4.625,5.0,1.3,4.7,9.2,5.6,7.3,3.6,Quartzo,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-945,7.747,5.0,9.0,6.4,8.8,7.5,8.3,8.6,Ametista,0.0,3.0,2021,-2.0,Nível 5 (1o EM)
ALUNO-946,7.542,10.0,7.1,6.1,7.9,7.5,7.5,8.1,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-947,7.31,5.0,5.1,8.8,8.5,7.5,8.1,8.1,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-948,6.908,5.0,6.2,6.4,8.3,7.5,7.5,7.8,Ametista,0.0,3.0,2021,-1.0,Nível 4 (9o ano)
ALUNO-951,7.233,5.0,7.0,7.2,8.3,7.5,8.0,7.6,Ametista,0.0,6.0,2021,-1.0,Nível 7 (3o EM)
ALUNO-956,7.604,10.0,5.9,7.5,9.0,7.5,7.5,7.6,Ametista,0.0,0.0,2021,0.0,ALFA  (2o e 3o ano)
ALUNO-957,7.44,10.0,5.3,7.5,7.5,7.5,8.1,7.9,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-958,7.494,5.0,7.6,8.1,7.1,6.9,8.1,8.3,Ametista,0.0,4.0,2021,-2.0,Nível 6 (2o EM)
ALUNO-959,8.064,5.0,6.1,10.0,9.0,7.5,8.1,9.4,Ametista,1.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-961,7.261,10.0,4.2,7.5,9.5,6.3,7.7,7.9,Ametista,0.0,2.0,2021,0.0,Nível 2 (5o e 6o ano)
ALUNO-963,7.885,5.0,7.3,9.6,7.0,7.5,8.1,8.8,Ametista,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-964,6.029,5.0,6.3,5.4,0.0,7.5,8.3,8.0,Ágata,0.0,2.0,2021,-1.0,Nível 3 (7o e 8o ano)
ALUNO-965,7.239,10.0,5.0,6.1,8.8,7.5,7.5,8.2,Ametista,0.0,3.0,2021,0.0,Nível 3 (7o e 8o ano)
ALUNO-966,3.3,5.0,0.0,0.0,8.0,7.5,2.5,5.0,Quartzo,0.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-969,8.596,5.0,7.7,10.0,9.5,7.5,8.8,9.9,Topázio,1.0,0.0,2021,-2.0,Nível 2 (5o e 6o ano)
ALUNO-972,8.254,5.0,6.6,10.0,9.5,7.5,8.1,9.6,Topázio,1.0,0.0,2021,-1.0,Nível 1 (4o ano)
ALUNO-973,5.933,5.0,2.7,7.9,6.3,6.3,6.9,6.8,Ágata,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-977,6.249,5.0,5.4,7.1,9.0,7.5,5.8,5.1,Ágata,0.0,1.0,2021,-1.0,Nível 2 (5o e 6o ano)
ALUNO-983,8.296,10.0,7.2,7.5,7.9,7.5,8.5,9.8,Topázio,1.0,3.0,2021,1.0,Nível 2 (5o e 6o ano)
