NOME,Ano,FASE,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,PEDRA,PONTO_VIRADA,NIVEL_IDEAL,DEFASAGEM,ANO
266,2023.0,3.0,5.3094166666666665,5.0,4.342499999999999,8.333333333333334,7.0424999999999995,4.5,4.0,5.970333333333334,Quartzo,0,Não,5.0,2023
267,2023.0,4.0,8.074863636363638,9.0,7.295,9.545454545454547,9.995000000000001,8.0,4.0,8.336181818181819,Ametista,1,Não,1.0,2023
269,2023.0,3.0,5.831123429416112,5.0,5.5512195121951216,9.46969696969697,8.25121951219512,4.5,4.0,6.908366592756837,Ágata,0,Não,5.0,2023
270,2023.0,3.0,6.263909830007391,5.0,6.817073170731708,9.848484848484848,9.517073170731708,4.5,4.0,7.5662232076866225,Ágata,1,Não,5.0,2023
271,2023.0,4.0,5.228733606557377,6.0,4.592499999999999,6.721311475409836,7.2924999999999995,4.0,4.0,5.325524590163934,Quartzo,0,Não,4.0,2023
272,2023.0,3.0,5.846934782608695,6.0,5.055,9.217391304347826,7.755,4.5,4.0,6.608956521739131,Ágata,0,Não,4.0,2023
273,2023.0,3.0,4.931592039800995,6.0,4.044444444444444,5.82089552238806,6.7444444444444445,4.5,2.3333333333333335,4.946135986733002,Quartzo,0,Não,4.0,2023
274,2023.0,4.0,7.277290229885058,6.0,6.092499999999999,9.425287356321839,8.7925,8.5,4.5,7.907114942528735,Ametista,1,Não,4.0,2023
275,2023.0,3.0,2.8483333333333336,6.0,1.5166666666666666,2.5,4.216666666666667,0.6666666666666666,4.0,1.74,Quartzo,0,Não,4.0,2023
276,2023.0,4.0,7.311598360655738,7.0,6.025,9.672131147540984,8.725000000000001,8.0,4.0,7.878852459016393,Ametista,1,Não,3.0,2023
277,2023.0,4.0,7.596995901639344,7.0,6.772499999999999,9.180327868852459,9.4725,8.5,4.0,8.081131147540983,Ametista,1,Não,3.0,2023
278,2023.0,3.0,4.944654867256637,6.0,4.84,7.876106194690266,7.54,2.0,4.0,5.486442477876107,Quartzo,0,Não,4.0,2023
280,2023.0,4.0,7.084657749803306,7.0,6.3585365853658535,9.193548387096774,9.058536585365854,7.0,4.0,7.620833988985051,Ametista,1,Não,3.0,2023
281,2023.0,3.0,6.002032520325204,7.0,4.751219512195123,8.0,7.451219512195123,5.333333333333333,4.0,6.167154471544716,Ágata,0,Não,3.0,2023
282,2023.0,3.0,4.642039096730706,6.0,2.511627906976744,8.608695652173914,5.211627906976744,4.666666666666667,0.0,5.3814627569935976,Quartzo,0,Não,4.0,2023
285,2023.0,5.0,3.5302500000000006,7.0,2.9925,4.017857142857143,5.692500000000001,0.0,4.0,2.8041428571428577,Quartzo,0,Não,3.0,2023
287,2023.0,4.0,5.134043247654019,6.0,3.895348837209302,8.157894736842104,6.595348837209302,3.6666666666666665,4.0,5.554630762953896,Quartzo,0,Não,4.0,2023
288,2023.0,2.0,5.920529411764706,6.0,4.89,9.882352941176471,7.59,4.5,4.0,6.908941176470588,Ágata,0,Não,4.0,2023
289,2023.0,4.0,6.262474576271186,7.0,6.279999999999999,7.203389830508474,8.98,5.0,4.0,6.39335593220339,Ágata,0,Não,3.0,2023
290,2023.0,5.0,6.588565217391305,7.0,6.63,8.782608695652174,9.33,5.0,4.0,7.16504347826087,Ágata,1,Não,3.0,2023
292,2023.0,4.0,7.98232596685083,7.0,7.220000000000001,9.723756906077348,9.920000000000002,8.5,5.75,8.477502762430941,Ametista,1,Não,3.0,2023
293,2023.0,3.0,6.884350574712645,8.0,6.085,9.396551724137932,8.785,5.666666666666667,4.0,7.325954022988507,Ametista,1,Não,2.0,2023
294,2023.0,4.0,7.560209957254212,6.0,6.663414634146341,9.329896907216495,9.363414634146341,8.5,5.75,8.097324616545135,Ametista,1,Não,4.0,2023
295,2023.0,3.0,1.8853846153846152,5.0,0.0,1.5384615384615385,2.7,0.0,4.0,0.6153846153846154,Quartzo,0,Não,5.0,2023
296,2023.0,3.0,5.592496376811594,6.0,4.9174999999999995,8.623188405797102,7.6175,4.0,4.0,6.21627536231884,Ágata,0,Não,4.0,2023
297,2023.0,4.0,7.640700905204929,6.0,7.326829268292682,9.484536082474227,10.0,8.5,4.375,8.424546140306763,Ametista,1,Não,4.0,2023
300,2023.0,3.0,4.454488829988641,5.0,4.160526315789474,6.330935251798561,6.860526315789474,2.5,4.0,4.6965846270352145,Quartzo,0,Não,5.0,2023
301,2023.0,4.0,7.817475469582282,7.0,6.890243902439025,9.25287356321839,9.590243902439024,8.5,5.75,8.157246986262965,Ametista,1,Não,3.0,2023
302,2023.0,4.0,4.3161538461538465,6.0,2.0,4.615384615384616,4.7,4.5,4.0,3.6461538461538465,Quartzo,0,Não,4.0,2023
303,2023.0,4.0,6.478170731707318,7.0,6.25,6.951219512195122,8.95,6.0,4.0,6.48048780487805,Ágata,0,Não,3.0,2023
304,2023.0,4.0,7.420786723163842,7.0,6.0424999999999995,9.03954802259887,8.7425,8.5,4.625,7.7328192090395484,Ametista,1,Não,3.0,2023
305,2023.0,4.0,6.437237704918033,6.0,6.505,7.5409836065573765,9.205,6.0,4.0,6.818393442622951,Ágata,0,Não,4.0,2023
307,2023.0,5.0,2.3500000000000005,7.0,0.0,2.0,2.7,0.0,4.0,0.8,Quartzo,0,Não,3.0,2023
308,2023.0,3.0,4.318774509803921,8.0,2.8083333333333336,4.901960784313725,5.508333333333334,2.0,4.0,3.4841176470588233,Quartzo,0,Não,2.0,2023
309,2023.0,4.0,7.236689895470384,8.0,6.636585365853659,9.183673469387756,9.336585365853658,6.5,4.0,7.628103534096566,Ametista,1,Não,2.0,2023
310,2023.0,4.0,7.2971111111111115,7.0,5.5200000000000005,9.722222222222221,8.22,8.5,4.0,7.79688888888889,Ametista,1,Não,3.0,2023
311,2023.0,5.0,6.059000000000001,7.0,5.13,8.214285714285714,7.83,5.0,4.0,6.337714285714286,Ágata,0,Não,3.0,2023
312,2023.0,3.0,4.318888888888889,7.0,3.3333333333333335,6.444444444444445,6.033333333333333,1.3333333333333333,4.0,4.177777777777778,Quartzo,0,Não,3.0,2023
317,2023.0,3.0,6.160409292035398,6.0,6.7875,8.672566371681416,9.4875,4.0,4.0,6.984026548672566,Ágata,0,Não,4.0,2023
320,2023.0,2.0,6.328905797101449,6.0,6.734999999999999,8.369565217391305,9.434999999999999,4.5,4.666666666666667,7.041826086956522,Ágata,1,Não,4.0,2023
321,2023.0,4.0,5.53479674796748,6.0,2.2414634146341466,8.3739837398374,4.941463414634146,7.0,4.0,5.646178861788619,Ágata,0,Não,4.0,2023
322,2023.0,3.0,5.780979144574054,5.0,4.287804878048781,9.652173913043478,6.987804878048781,5.666666666666667,4.0,6.709324849770238,Ágata,0,Não,5.0,2023
324,2023.0,4.0,6.407868852459018,6.0,5.4,8.770491803278688,8.100000000000001,6.5,4.0,6.968196721311475,Ágata,0,Não,4.0,2023
325,2023.0,3.0,5.474429126899965,6.0,3.5780487804878045,8.173913043478262,6.278048780487804,5.333333333333333,4.0,5.767451396253094,Quartzo,0,Não,4.0,2023
326,2023.0,3.0,5.732112068965518,6.0,3.0875,9.827586206896552,5.7875,6.0,4.0,6.3660344827586215,Ágata,0,Não,4.0,2023
327,2023.0,3.0,5.977681034482759,5.0,4.532500000000001,9.913793103448276,7.232500000000001,6.0,4.0,6.978517241379311,Ágata,0,Não,5.0,2023
329,2023.0,3.0,1.81,5.0,0.0,1.0,2.7,0.0,4.0,0.4,Quartzo,0,Não,5.0,2023
330,2023.0,4.0,7.004909520062943,6.0,5.629268292682927,9.758064516129032,8.329268292682928,8.0,4.0,7.7549331235247845,Ametista,1,Não,4.0,2023
331,2023.0,3.0,4.977287356321839,6.0,2.7399999999999998,8.275862068965518,5.4399999999999995,4.333333333333333,4.0,5.273011494252874,Quartzo,0,Não,4.0,2023
332,2023.0,4.0,3.5813306451612905,6.0,1.5625,5.161290322580645,4.2625,2.0,4.0,3.089516129032258,Quartzo,0,Não,4.0,2023
333,2023.0,4.0,2.5366666666666666,7.0,0.0,3.333333333333333,2.7,0.0,4.0,1.3333333333333333,Quartzo,0,Não,3.0,2023
334,2023.0,4.0,4.5829637096774185,6.0,3.39375,4.677419354838709,6.09375,4.0,4.0,4.028467741935484,Quartzo,0,Não,4.0,2023
336,2023.0,3.0,5.779801724137932,7.0,5.0775,8.189655172413794,7.7775,4.0,4.0,6.106862068965518,Ágata,0,Não,3.0,2023
337,2023.0,4.0,6.001382113821139,6.0,4.663414634146341,8.3739837398374,7.363414634146341,6.0,4.0,6.414959349593496,Ágata,0,Não,4.0,2023
338,2023.0,3.0,5.925024336283186,7.0,4.5725,9.380530973451327,7.2725,4.5,4.0,6.481212389380532,Ágata,0,Não,3.0,2023
339,2023.0,3.0,6.97093103448276,7.0,6.51,9.913793103448276,9.21,6.0,4.0,7.769517241379311,Ametista,1,Não,3.0,2023
340,2023.0,3.0,5.505051254860375,5.0,3.6926829268292685,8.956521739130435,6.392682926829268,5.666666666666667,4.0,6.193015199717216,Quartzo,0,Não,5.0,2023
341,2023.0,3.0,6.542169540229886,6.0,6.2375,9.482758620689655,8.9375,5.666666666666667,4.0,7.421436781609196,Ágata,1,Não,4.0,2023
342,2023.0,3.0,2.3033333333333337,7.0,0.0,1.6666666666666665,2.7,0.0,4.0,0.6666666666666666,Quartzo,0,Não,3.0,2023
343,2023.0,2.0,6.611666666666666,7.0,7.25,8.69047619047619,9.95,4.5,3.5,7.376190476190477,Ágata,1,Não,3.0,2023
344,2023.0,3.0,6.28846235418876,7.0,4.519512195121951,9.304347826086957,7.219512195121951,6.0,4.0,6.729544008483564,Ágata,0,Não,3.0,2023
346,2023.0,4.0,7.587397540983607,7.0,6.5875,9.508196721311474,9.287500000000001,8.5,4.0,8.13827868852459,Ametista,1,Não,3.0,2023
347,2023.0,4.0,2.8743840579710147,6.0,0.975,2.608695652173913,3.6750000000000003,1.3333333333333333,4.0,1.7001449275362317,Quartzo,0,Não,4.0,2023
348,2023.0,3.0,5.65033386327504,6.0,6.354054054054054,7.815126050420168,9.054054054054054,3.0,4.0,6.267672041789689,Ágata,0,Não,4.0,2023
352,2023.0,5.0,6.316325757575758,7.0,5.1625,9.363636363636363,7.8625,5.333333333333333,4.0,6.877121212121212,Ágata,0,Não,3.0,2023
355,2023.0,5.0,3.3425000000000002,7.0,2.375,4.0,5.075,0.0,4.0,2.5500000000000003,Quartzo,0,Não,3.0,2023
356,2023.0,4.0,2.8162439024390244,6.0,5.828048780487805,0.0,1.5,0.0,4.0,2.0,Quartzo,0,Não,4.0,2023
357,2023.0,5.0,7.098392473118279,7.0,8.2925,8.951612903225806,10.0,5.333333333333333,4.0,7.964311827956989,Ametista,1,Não,3.0,2023
358,2023.0,2.0,7.56309090909091,8.0,8.77,9.886363636363637,10.0,4.5,6.25,8.462545454545456,Ametista,1,Não,2.0,2023
359,2023.0,1.0,6.286397590361446,7.0,6.890000000000001,9.638554216867469,9.59,4.5,0.0,7.611421686746988,Ágata,1,Não,3.0,2023
360,2023.0,1.0,5.465818181818182,6.0,5.63,6.477272727272727,8.33,4.5,2.0,5.842909090909091,Quartzo,0,Não,4.0,2023
362,2023.0,2.0,6.3699456521739135,7.0,4.6375,9.347826086956522,7.3375,4.5,8.0,6.594130434782609,Ágata,0,Não,3.0,2023
363,2023.0,2.0,7.003636363636364,7.0,7.7,9.204545454545453,10.0,4.5,5.75,7.761818181818182,Ametista,1,Não,3.0,2023
364,2023.0,1.0,5.484577235772358,6.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Quartzo,0,Não,4.0,2023
365,2023.0,2.0,6.5103045977011496,6.0,7.165000000000001,8.50574712643678,9.865000000000002,4.5,5.0,7.268298850574713,Ágata,1,Não,4.0,2023
367,2023.0,2.0,7.432090909090909,8.0,8.24,9.886363636363637,10.0,4.5,6.0,8.250545454545456,Ametista,1,Não,2.0,2023
370,2023.0,2.0,5.9958888888888895,6.0,5.99,8.777777777777779,8.690000000000001,4.5,3.0,6.907111111111112,Ágata,0,Não,4.0,2023
371,2023.0,2.0,5.429305555555556,7.0,4.0125,6.111111111111112,6.7125,4.5,5.0,5.049444444444445,Quartzo,0,Não,3.0,2023
373,2023.0,2.0,6.413988372093024,8.0,5.635,8.953488372093023,8.335,4.5,4.0,6.83539534883721,Ágata,0,Não,2.0,2023
374,2023.0,3.0,6.327500000000001,7.0,6.825,9.285714285714286,9.525,3.5,4.0,7.144285714285716,Ágata,1,Não,3.0,2023
375,2023.0,2.0,2.87,7.0,0.0,0.0,2.7,4.5,0.0,1.0,Quartzo,0,Não,3.0,2023
376,2023.0,2.0,6.764727272727273,9.0,5.49,9.09090909090909,8.190000000000001,4.5,5.75,6.832363636363636,Ágata,0,Não,1.0,2023
378,2023.0,2.0,7.1754999999999995,8.0,6.935,10.0,9.635,4.5,6.25,7.774,Ametista,1,Não,2.0,2023
379,2023.0,2.0,6.590058823529413,8.0,8.415000000000001,5.76470588235294,10.0,4.5,3.0,6.671882352941177,Ágata,0,Não,2.0,2023
381,2023.0,2.0,7.398,8.0,7.865,10.0,10.0,4.5,6.25,8.146,Ametista,1,Não,2.0,2023
382,2023.0,2.0,6.572067736185383,7.0,7.7681818181818185,8.941176470588236,10.0,4.5,1.6666666666666667,7.683743315508021,Ágata,1,Não,3.0,2023
386,2023.0,2.0,7.658272727272728,9.0,8.53,9.65909090909091,10.0,4.5,6.0,8.275636363636364,Ametista,1,Não,1.0,2023
387,2023.0,2.0,6.187333333333333,6.0,5.779999999999999,9.880952380952381,8.48,4.5,4.0,7.264380952380952,Ágata,1,Não,4.0,2023
392,2023.0,5.0,3.3200000000000003,7.0,2.3000000000000003,4.0,5.0,0.0,4.0,2.5200000000000005,Quartzo,0,Não,3.0,2023
394,2023.0,4.0,4.411041666666667,6.0,3.78125,6.333333333333333,6.48125,2.0,4.0,4.445833333333334,Quartzo,0,Não,4.0,2023
395,2023.0,2.0,5.767623595505618,4.0,7.154999999999999,7.865168539325843,9.855,4.5,2.5,7.008067415730338,Ágata,1,Não,6.0,2023
397,2023.0,4.0,7.161292372881357,6.0,5.2375,9.661016949152541,7.9375,8.5,5.575,7.659406779661017,Ametista,1,Não,4.0,2023
400,2023.0,5.0,7.179304572271386,9.0,6.2025,9.823008849557521,8.9025,5.666666666666667,4.0,7.543536873156342,Ametista,1,Não,1.0,2023
403,2023.0,5.0,6.241153846153846,8.0,5.45,8.782051282051281,8.15,5.666666666666667,0.3333333333333333,6.826153846153846,Ágata,0,Não,2.0,2023
404,2023.0,2.0,6.0755,7.0,6.1850000000000005,7.5,8.885000000000002,4.5,3.0,6.474,Ágata,0,Não,3.0,2023
405,2023.0,2.0,6.612166666666667,7.0,6.584999999999999,9.761904761904761,9.285,4.5,4.0,7.5387619047619046,Ágata,1,Não,3.0,2023
406,2023.0,4.0,6.4990689655172424,6.0,4.09,7.586206896551724,6.79,9.0,4.0,6.4704827586206894,Ágata,0,Não,4.0,2023
407,2023.0,2.0,6.501411764705883,8.0,6.540000000000001,8.352941176470589,9.240000000000002,4.5,3.0,6.957176470588236,Ágata,0,Não,2.0,2023
408,2023.0,4.0,7.472942307692309,8.0,5.4174999999999995,9.769230769230768,8.1175,8.5,4.0,7.774692307692308,Ametista,1,Não,2.0,2023
410,2023.0,2.0,7.591666666666667,8.0,9.125,10.0,10.0,4.5,5.666666666666667,8.65,Ametista,1,Não,2.0,2023
412,2023.0,5.0,6.323854719764013,7.0,5.4275,8.849557522123895,8.127500000000001,5.333333333333333,4.0,6.777489675516225,Ágata,0,Não,3.0,2023
413,2023.0,3.0,5.153344262295082,8.0,5.4799999999999995,8.852459016393443,8.18,0.0,4.0,5.732983606557378,Quartzo,0,Não,2.0,2023
414,2023.0,2.0,5.139833333333334,6.0,3.4549999999999996,7.738095238095238,6.154999999999999,4.5,3.5,5.4772380952380955,Quartzo,0,Não,4.0,2023
415,2023.0,2.0,3.5000000000000004,7.0,0.6,2.5,3.3000000000000003,4.5,1.0,2.24,Quartzo,0,Não,3.0,2023
417,2023.0,2.0,5.484577235772358,6.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Quartzo,0,Não,4.0,2023
418,2023.0,5.0,4.826071428571429,7.0,2.425,5.204081632653061,5.125,5.0,4.0,4.051632653061224,Quartzo,0,Não,3.0,2023
420,2023.0,4.0,6.019722222222223,6.0,3.8,7.569444444444445,6.5,7.5,4.0,6.047777777777778,Ágata,0,Não,4.0,2023
421,2023.0,4.0,5.484577235772358,6.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Quartzo,0,Não,4.0,2023
423,2023.0,5.0,4.861041666666667,7.0,4.68125,5.333333333333333,7.3812500000000005,4.0,0.0,4.805833333333333,Quartzo,0,Não,3.0,2023
424,2023.0,5.0,5.608532051282052,7.0,6.4575000000000005,7.628205128205128,9.1575,3.3333333333333335,0.6666666666666666,6.300948717948718,Ágata,0,Não,3.0,2023
426,2023.0,2.0,6.435166666666667,7.0,5.995,9.761904761904761,8.695,4.5,4.0,7.302761904761905,Ágata,1,Não,3.0,2023
429,2023.0,5.0,6.331815426997245,7.0,5.11,9.586776859504132,7.8100000000000005,5.333333333333333,4.0,6.9453774104683195,Ágata,0,Não,3.0,2023
430,2023.0,2.0,6.652272727272727,8.0,5.35,9.65909090909091,8.05,4.5,6.25,7.003636363636364,Ágata,1,Não,2.0,2023
431,2023.0,4.0,2.9413995943204876,6.0,2.5517241379310347,2.184873949579832,5.251724137931035,0.0,4.0,1.8946392350043468,Quartzo,0,Não,4.0,2023
432,2023.0,1.0,5.654370967741936,7.0,4.335,7.741935483870968,7.035,4.5,4.0,5.830774193548388,Ágata,0,Não,3.0,2023
433,2023.0,4.0,6.329043385490754,6.0,6.462162162162162,8.842105263157894,9.162162162162161,4.5,5.125,7.021706970128023,Ágata,1,Não,4.0,2023
435,2023.0,5.0,3.0162439024390246,7.0,5.828048780487805,0.0,1.5,0.0,4.0,2.0,Quartzo,0,Não,3.0,2023
436,2023.0,1.0,6.9749462365591395,7.0,7.7,9.89247311827957,10.0,4.5,4.5,8.036989247311828,Ametista,1,Não,3.0,2023
437,2023.0,5.0,6.097448227448229,7.0,7.059459459459459,7.272727272727273,9.75945945945946,3.4285714285714284,4.0,6.418588978588979,Ágata,0,Não,3.0,2023
438,2023.0,2.0,6.4635,8.0,5.6450000000000005,9.285714285714286,8.345,4.5,4.0,6.972285714285715,Ágata,0,Não,2.0,2023
439,2023.0,5.0,5.772310283687943,8.0,4.9025,7.606382978723404,7.6025,3.3333333333333335,5.0,5.670219858156028,Ágata,0,Não,2.0,2023
440,2023.0,2.0,6.343333333333334,6.0,6.8,8.80952380952381,9.5,4.5,4.0,7.243809523809524,Ágata,1,Não,4.0,2023
441,2023.0,7.0,6.084577235772358,9.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Ágata,0,Não,1.0,2023
442,2023.0,1.0,5.362500000000001,6.0,3.375,8.666666666666668,6.075,4.5,4.666666666666667,5.816666666666667,Quartzo,0,Não,4.0,2023
446,2023.0,4.0,7.242067868504773,6.0,6.563414634146342,8.521739130434781,9.263414634146343,8.5,4.0,7.73406150583245,Ametista,1,Não,4.0,2023
447,2023.0,1.0,6.741623655913979,7.0,7.090000000000001,9.247311827956988,9.790000000000001,4.5,4.5,7.534924731182796,Ágata,1,Não,3.0,2023
448,2023.0,3.0,3.050434782608696,6.0,1.5,5.217391304347826,4.2,0.0,4.0,2.6869565217391305,Quartzo,0,Não,4.0,2023
450,2023.0,2.0,6.138935259497057,6.0,6.485714285714285,9.213483146067416,9.185714285714285,4.5,2.3333333333333335,7.279678972712681,Ágata,1,Não,4.0,2023
451,2023.0,4.0,4.905039682539683,6.0,3.338095238095238,5.763888888888888,6.038095238095238,6.0,0.6666666666666666,4.840793650793651,Quartzo,0,Não,4.0,2023
453,2023.0,2.0,6.473814606741573,7.0,7.185,8.202247191011235,9.885,4.5,3.0,7.154898876404495,Ágata,1,Não,3.0,2023
454,2023.0,3.0,5.9374166666666675,7.0,5.6775,8.958333333333334,8.377500000000001,3.5,4.0,6.554333333333335,Ágata,0,Não,3.0,2023
457,2023.0,5.0,7.3490769230769235,7.0,6.67,8.557692307692307,9.370000000000001,8.0,4.0,7.691076923076922,Ametista,1,Não,3.0,2023
458,2023.0,4.0,6.08004205214466,7.0,4.2024390243902445,6.637931034482759,6.902439024390245,7.0,4.0,5.736148023549202,Ágata,0,Não,3.0,2023
459,2023.0,5.0,6.647080996884736,7.0,5.8100000000000005,9.719626168224298,8.510000000000002,5.666666666666667,4.0,7.345183800623054,Ágata,1,Não,3.0,2023
461,2023.0,2.0,5.241096256684492,7.0,3.7294117647058824,7.159090909090909,6.429411764705883,4.5,2.5,5.355401069518717,Quartzo,0,Não,3.0,2023
462,2023.0,2.0,4.556538461538462,5.0,1.75,6.153846153846154,4.45,4.5,7.0,4.161538461538462,Quartzo,0,Não,5.0,2023
463,2023.0,3.0,6.4945,8.0,6.365,9.107142857142858,9.065000000000001,4.0,4.0,6.988857142857143,Ágata,0,Não,2.0,2023
465,2023.0,3.0,6.674020833333334,8.0,5.3575,9.453125,8.057500000000001,5.666666666666667,4.0,7.057583333333334,Ágata,1,Não,2.0,2023
470,2023.0,2.0,6.631500000000001,7.0,6.705,9.642857142857142,9.405000000000001,4.5,4.0,7.539142857142858,Ágata,1,Não,3.0,2023
471,2023.0,2.0,6.847058823529412,7.0,7.4,9.76470588235294,10.0,4.5,4.0,7.865882352941177,Ágata,1,Não,3.0,2023
473,2023.0,2.0,6.449972640218879,8.0,5.758823529411765,9.30232558139535,8.458823529411765,4.5,3.5,7.024459644322846,Ágata,1,Não,2.0,2023
474,2023.0,2.0,6.1436363636363645,6.0,5.95,9.204545454545453,8.65,4.5,4.0,7.061818181818182,Ágata,1,Não,4.0,2023
475,2023.0,2.0,6.575828877005348,6.0,6.958823529411765,9.772727272727273,9.658823529411766,4.5,4.5,7.692620320855616,Ágata,1,Não,4.0,2023
476,2023.0,3.0,5.587533875338753,6.0,4.565853658536585,9.84126984126984,7.265853658536585,4.5,2.0,6.662849399922571,Ágata,0,Não,4.0,2023
477,2023.0,2.0,6.850115942028985,6.0,7.659999999999999,9.891304347826086,10.0,4.5,5.333333333333333,8.020521739130434,Ágata,1,Não,4.0,2023
479,2023.0,2.0,6.4861956521739135,7.0,6.025,9.347826086956522,8.725000000000001,4.5,5.0,7.1491304347826095,Ágata,1,Não,3.0,2023
481,2023.0,2.0,6.217528985507247,6.0,5.6850000000000005,9.347826086956522,8.385000000000002,4.5,5.333333333333333,7.013130434782609,Ágata,1,Não,4.0,2023
483,2023.0,2.0,6.762108393919366,8.0,6.664705882352941,8.876404494382022,9.36470588235294,4.5,4.5,7.216444150693986,Ágata,1,Não,2.0,2023
484,2023.0,2.0,4.842297101449275,7.0,3.5549999999999997,4.565217391304348,6.255,4.5,2.6666666666666665,4.248086956521739,Quartzo,0,Não,3.0,2023
485,2023.0,2.0,6.373689839572192,8.0,6.194117647058824,8.181818181818182,8.894117647058824,4.5,3.0,6.750374331550803,Ágata,0,Não,2.0,2023
486,2023.0,3.0,4.9773362068965525,7.0,3.8325000000000005,6.982758620689655,6.532500000000001,3.0,4.0,4.926103448275862,Quartzo,0,Não,3.0,2023
487,2023.0,2.0,5.972016129032258,5.0,6.125,9.032258064516128,8.825,4.5,4.0,7.062903225806451,Ágata,1,Não,5.0,2023
488,2023.0,3.0,4.973967391304348,6.0,2.8625,8.608695652173914,5.5625,4.0,4.0,5.388478260869566,Quartzo,0,Não,4.0,2023
489,2023.0,2.0,6.834117647058823,7.0,7.047058823529412,10.0,9.74705882352941,4.5,4.5,7.818823529411764,Ágata,1,Não,3.0,2023
491,2023.0,4.0,5.13725181598063,6.0,4.497619047619048,6.271186440677966,7.197619047619048,4.0,4.0,5.107522195318806,Quartzo,0,Não,4.0,2023
492,2023.0,5.0,5.352550724637681,7.0,5.08,6.608695652173912,7.78,4.5,0.3333333333333333,5.675478260869565,Quartzo,0,Não,3.0,2023
493,2023.0,4.0,4.827608044501497,6.0,3.5195121951219517,4.298245614035087,6.219512195121952,5.0,4.0,4.127103123662816,Quartzo,0,Não,4.0,2023
494,2023.0,3.0,6.226090579710146,7.0,5.5575,9.420289855072463,8.2575,4.5,4.0,6.891115942028986,Ágata,0,Não,3.0,2023
495,2023.0,2.0,6.679666666666666,6.0,8.115,9.333333333333334,10.0,4.5,3.5,7.979333333333335,Ágata,1,Não,4.0,2023
497,2023.0,2.0,6.3903333333333325,7.0,7.784999999999999,6.666666666666666,10.0,4.5,3.0,6.780666666666667,Ágata,0,Não,3.0,2023
499,2023.0,5.0,4.310307692307692,7.0,3.16,9.230769230769232,5.86,0.0,4.0,4.956307692307693,Quartzo,0,Não,3.0,2023
501,2023.0,4.0,5.069632352941177,6.0,3.3125,6.470588235294118,6.0125,5.0,4.0,4.913235294117648,Quartzo,0,Não,4.0,2023
502,2023.0,2.0,4.188805970149254,6.0,3.6,3.1343283582089554,6.300000000000001,4.5,0.0,3.6937313432835825,Quartzo,0,Não,4.0,2023
503,2023.0,3.0,2.6745454545454543,5.0,2.5,1.8181818181818183,5.2,0.0,4.0,1.7272727272727275,Quartzo,0,Não,5.0,2023
505,2023.0,2.0,7.0847209302325584,7.0,8.504999999999999,9.883720930232558,10.0,4.5,4.0,8.355488372093022,Ametista,1,Não,3.0,2023
506,2023.0,4.0,1.87,6.0,0.0,0.0,2.7,0.0,4.0,0.0,Quartzo,0,Não,4.0,2023
508,2023.0,4.0,6.45806560134567,6.0,4.287804878048781,9.655172413793103,6.987804878048781,7.5,4.0,7.077190916736754,Ágata,1,Não,4.0,2023
512,2023.0,4.0,3.441046511627907,6.0,1.55,4.186046511627907,4.25,2.0,4.0,2.694418604651163,Quartzo,0,Não,4.0,2023
513,2023.0,4.0,6.782280701754387,6.0,5.2631578947368425,8.952380952380953,7.963157894736843,8.0,4.0,7.286215538847118,Ágata,1,Não,4.0,2023
515,2023.0,5.0,5.708196969696971,8.0,5.795,8.712121212121213,8.495000000000001,3.0,1.0,6.4028484848484855,Ágata,0,Não,2.0,2023
517,2023.0,2.0,6.427826086956522,5.0,7.4,8.91304347826087,10.0,4.5,5.0,7.5252173913043485,Ágata,1,Não,5.0,2023
518,2023.0,4.0,5.484577235772358,6.0,5.828048780487805,8.666666666666668,8.45,4.5,4.0,5.0,Quartzo,0,Não,4.0,2023
522,2023.0,5.0,6.233830136087884,7.0,6.084210526315789,8.037383177570094,8.784210526315789,4.666666666666667,4.0,6.581970814887687,Ágata,0,Não,3.0,2023
525,2023.0,4.0,6.644927966101696,6.0,4.9475,9.576271186440678,7.6475,7.5,4.0,7.309508474576272,Ágata,1,Não,4.0,2023
526,2023.0,6.0,8.10962962962963,8.0,7.475925925925925,9.722222222222221,10.0,8.666666666666666,4.0,8.612592592592591,Ametista,1,Não,2.0,2023
536,2023.0,5.0,4.928187500000001,7.0,5.845000000000001,7.890625,8.545000000000002,0.0,4.0,5.494250000000001,Quartzo,0,Não,3.0,2023
537,2023.0,5.0,5.569694444444445,7.0,5.0175,8.055555555555555,7.7175,3.3333333333333335,4.0,5.89588888888889,Ágata,0,Não,3.0,2023
540,2023.0,5.0,2.745,7.0,2.25,0.0,4.95,0.0,4.0,0.9,Quartzo,0,Não,3.0,2023
543,2023.0,2.0,6.072222222222223,6.0,6.7,7.444444444444445,9.4,4.5,3.5,6.657777777777778,Ágata,0,Não,4.0,2023
544,2023.0,2.0,7.015454545454546,8.0,7.25,9.431818181818182,9.95,4.5,4.5,7.672727272727274,Ametista,1,Não,2.0,2023
545,2023.0,2.0,6.905449275362319,6.0,7.7700000000000005,9.891304347826086,10.0,4.5,5.666666666666667,8.064521739130434,Ametista,1,Não,4.0,2023
